-182.992, 77.956, 1.808,  1.765
-182.971, 77.899, 1.813,  1.798
-182.950, 77.842, 1.817,  1.831
-182.930, 77.785, 1.822,  1.864
-182.909, 77.728, 1.827,  1.897
-182.888, 77.670, 1.832,  1.930
-182.867, 77.612, 1.837,  1.963
-182.847, 77.555, 1.842,  1.996
-182.826, 77.497, 1.846,  2.029
-182.806, 77.439, 1.852,  2.062
-182.785, 77.380, 1.857,  2.095
-182.764, 77.322, 1.861,  2.128
-182.744, 77.263, 1.866,  2.161
-182.724, 77.204, 1.871,  2.194
-182.703, 77.145, 1.877,  2.227
-182.683, 77.086, 1.882,  2.260
-182.663, 77.026, 1.887,  2.293
-182.643, 76.966, 1.892,  2.326
-182.622, 76.906, 1.897,  2.359
-182.603, 76.846, 1.903,  2.392
-182.583, 76.786, 1.908,  2.425
-182.563, 76.725, 1.913,  2.458
-182.543, 76.665, 1.919,  2.491
-182.524, 76.604, 1.924,  2.524
-182.504, 76.542, 1.929,  2.557
-182.485, 76.481, 1.934,  2.590
-182.465, 76.419, 1.940,  2.623
-182.446, 76.357, 1.945,  2.656
-182.427, 76.295, 1.951,  2.689
-182.408, 76.233, 1.957,  2.722
-182.390, 76.170, 1.963,  2.755
-182.371, 76.107, 1.968,  2.788
-182.352, 76.044, 1.974,  2.821
-182.334, 75.981, 1.979,  2.854
-182.316, 75.917, 1.985,  2.887
-182.298, 75.853, 1.991,  2.920
-182.280, 75.789, 1.997,  2.953
-182.262, 75.725, 2.003,  2.986
-182.244, 75.660, 2.009,  3.019
-182.227, 75.596, 2.015,  3.052
-182.209, 75.530, 2.021,  3.085
-182.192, 75.465, 2.026,  3.118
-182.175, 75.400, 2.033,  3.151
-182.158, 75.334, 2.039,  3.184
-182.141, 75.268, 2.045,  3.217
-182.125, 75.201, 2.051,  3.250
-182.108, 75.135, 2.056,  3.283
-182.092, 75.068, 2.063,  3.316
-182.076, 75.001, 2.069,  3.349
-182.060, 74.934, 2.075,  3.382
-182.044, 74.866, 2.081,  3.415
-182.028, 74.798, 2.088,  3.448
-182.013, 74.730, 2.094,  3.481
-181.998, 74.662, 2.101,  3.514
-181.982, 74.593, 2.107,  3.547
-181.968, 74.524, 2.113,  3.580
-181.953, 74.455, 2.119,  3.613
-181.938, 74.386, 2.126,  3.646
-181.924, 74.316, 2.133,  3.679
-181.910, 74.246, 2.139,  3.712
-181.896, 74.176, 2.146,  3.745
-181.882, 74.105, 2.152,  3.778
-181.868, 74.035, 2.159,  3.811
-181.854, 73.964, 2.166,  3.844
-181.841, 73.893, 2.172,  3.877
-181.828, 73.821, 2.179,  3.910
-181.815, 73.749, 2.186,  3.943
-181.802, 73.677, 2.193,  3.976
-181.790, 73.605, 2.200,  4.009
-181.777, 73.532, 2.206,  4.042
-181.765, 73.460, 2.213,  4.075
-181.753, 73.387, 2.220,  4.108
-181.741, 73.313, 2.227,  4.141
-181.730, 73.240, 2.234,  4.174
-181.718, 73.166, 2.241,  4.207
-181.707, 73.092, 2.248,  4.240
-181.696, 73.017, 2.255,  4.273
-181.685, 72.942, 2.262,  4.306
-181.674, 72.868, 2.269,  4.339
-181.664, 72.792, 2.276,  4.372
-181.653, 72.717, 2.284,  4.405
-181.643, 72.641, 2.291,  4.438
-181.633, 72.565, 2.298,  4.471
-181.623, 72.489, 2.305,  4.504
-181.614, 72.412, 2.313,  4.537
-181.604, 72.336, 2.320,  4.570
-181.595, 72.258, 2.327,  4.603
-181.586, 72.181, 2.335,  4.636
-181.577, 72.104, 2.342,  4.669
-181.568, 72.026, 2.350,  4.702
-181.559, 71.948, 2.358,  4.735
-181.551, 71.869, 2.365,  4.768
-181.543, 71.790, 2.372,  4.801
-181.535, 71.711, 2.379,  4.834
-181.527, 71.632, 2.387,  4.867
-181.519, 71.553, 2.395,  4.900
-181.512, 71.473, 2.403,  4.933
-181.504, 71.393, 2.410,  4.966
-181.497, 71.313, 2.418,  4.999
-181.490, 71.232, 2.425,  5.032
-181.483, 71.151, 2.433,  5.065
-181.476, 71.070, 2.442,  5.098
-181.470, 70.989, 2.450,  5.131
-181.463, 70.907, 2.457,  5.164
-181.457, 70.825, 2.465,  5.197
-181.451, 70.743, 2.473,  5.230
-181.445, 70.660, 2.481,  5.263
-181.439, 70.578, 2.489,  5.296
-181.433, 70.495, 2.497,  5.329
-181.428, 70.411, 2.505,  5.362
-181.423, 70.328, 2.513,  5.395
-181.417, 70.244, 2.521,  5.428
-181.412, 70.160, 2.529,  5.461
-181.407, 70.075, 2.537,  5.494
-181.403, 69.990, 2.545,  5.527
-181.398, 69.905, 2.554,  5.560
-181.393, 69.820, 2.562,  5.593
-181.389, 69.735, 2.571,  5.626
-181.385, 69.649, 2.579,  5.659
-181.381, 69.563, 2.587,  5.692
-181.377, 69.476, 2.595,  5.725
-181.373, 69.389, 2.604,  5.758
-181.369, 69.302, 2.612,  5.791
-181.365, 69.215, 2.621,  5.824
-181.362, 69.128, 2.629,  5.857
-181.359, 69.040, 2.638,  5.890
-181.355, 68.952, 2.646,  5.923
-181.352, 68.863, 2.655,  5.956
-181.349, 68.775, 2.664,  5.989
-181.346, 68.686, 2.673,  6.022
-181.343, 68.596, 2.681,  6.055
-181.341, 68.507, 2.689,  6.088
-181.338, 68.417, 2.698,  6.121
-181.336, 68.327, 2.707,  6.154
-181.333, 68.236, 2.716,  6.187
-181.331, 68.145, 2.725,  6.220
-181.329, 68.054, 2.734,  6.253
-181.327, 67.963, 2.743,  6.286
-181.325, 67.871, 2.752,  6.319
-181.323, 67.779, 2.761,  6.352
-181.321, 67.687, 2.770,  6.385
-181.319, 67.595, 2.779,  6.418
-181.318, 67.502, 2.788,  6.451
-181.316, 67.409, 2.797,  6.484
-181.315, 67.315, 2.806,  6.517
-181.313, 67.221, 2.815,  6.550
-181.312, 67.127, 2.825,  6.583
-181.311, 67.033, 2.834,  6.616
-181.310, 66.938, 2.844,  6.649
-181.308, 66.843, 2.853,  6.682
-181.307, 66.748, 2.862,  6.715
-181.307, 66.652, 2.872,  6.748
-181.306, 66.556, 2.881,  6.781
-181.305, 66.460, 2.890,  6.814
-181.304, 66.363, 2.900,  6.847
-181.304, 66.266, 2.909,  6.880
-181.303, 66.169, 2.919,  6.913
-181.302, 66.071, 2.929,  6.946
-181.302, 65.974, 2.938,  6.979
-181.302, 65.875, 2.948,  7.012
-181.301, 65.777, 2.957,  7.045
-181.301, 65.678, 2.967,  7.078
-181.301, 65.579, 2.977,  7.111
-181.300, 65.479, 2.987,  7.144
-181.300, 65.380, 2.997,  7.177
-181.300, 65.279, 3.007,  7.210
-181.300, 65.179, 3.017,  7.243
-181.300, 65.078, 3.027,  7.276
-181.300, 64.977, 3.037,  7.309
-181.300, 64.875, 3.046,  7.342
-181.300, 64.774, 3.056,  7.375
-181.300, 64.671, 3.066,  7.408
-181.301, 64.569, 3.077,  7.441
-181.301, 64.466, 3.087,  7.474
-181.301, 64.363, 3.097,  7.507
-181.301, 64.259, 3.108,  7.540
-181.302, 64.156, 3.118,  7.573
-181.302, 64.051, 3.128,  7.606
-181.303, 63.947, 3.138,  7.639
-181.303, 63.842, 3.148,  7.672
-181.303, 63.737, 3.159,  7.705
-181.304, 63.631, 3.170,  7.738
-181.304, 63.525, 3.180,  7.771
-181.305, 63.419, 3.191,  7.804
-181.306, 63.312, 3.201,  7.837
-181.306, 63.205, 3.212,  7.870
-181.307, 63.098, 3.222,  7.903
-181.307, 62.990, 3.233,  7.936
-181.308, 62.882, 3.243,  7.969
-181.309, 62.774, 3.254,  8.002
-181.309, 62.665, 3.265,  8.035
-181.310, 62.556, 3.276,  8.068
-181.311, 62.447, 3.287,  8.101
-181.312, 62.337, 3.298,  8.134
-181.312, 62.227, 3.309,  8.167
-181.313, 62.116, 3.320,  8.200
-181.314, 62.005, 3.331,  8.233
-181.315, 61.894, 3.341,  8.266
-181.315, 61.782, 3.353,  8.299
-181.316, 61.670, 3.364,  8.332
-181.317, 61.558, 3.375,  8.365
-181.318, 61.445, 3.386,  8.398
-181.319, 61.332, 3.397,  8.431
-181.320, 61.218, 3.409,  8.464
-181.320, 61.104, 3.420,  8.497
-181.321, 60.990, 3.431,  8.530
-181.322, 60.875, 3.442,  8.563
-181.323, 60.760, 3.454,  8.596
-181.324, 60.645, 3.466,  8.629
-181.325, 60.529, 3.477,  8.662
-181.326, 60.413, 3.489,  8.695
-181.326, 60.296, 3.500,  8.728
-181.327, 60.179, 3.512,  8.761
-181.328, 60.062, 3.523,  8.794
-181.329, 59.944, 3.535,  8.827
-181.330, 59.826, 3.547,  8.860
-181.331, 59.708, 3.558,  8.893
-181.332, 59.589, 3.570,  8.926
-181.332, 59.470, 3.582,  8.959
-181.333, 59.350, 3.594,  8.992
-181.334, 59.230, 3.606,  9.025
-181.335, 59.109, 3.618,  9.058
-181.336, 58.988, 3.630,  9.091
-181.337, 58.867, 3.642,  9.124
-181.338, 58.745, 3.654,  9.157
-181.338, 58.623, 3.667,  9.190
-181.339, 58.501, 3.679,  9.223
-181.340, 58.378, 3.691,  9.256
-181.341, 58.254, 3.703,  9.289
-181.342, 58.131, 3.716,  9.322
-181.343, 58.006, 3.728,  9.355
-181.343, 57.882, 3.740,  9.388
-181.344, 57.757, 3.753,  9.421
-181.345, 57.631, 3.765,  9.454
-181.346, 57.506, 3.778,  9.487
-181.347, 57.379, 3.790,  9.520
-181.347, 57.253, 3.803,  9.553
-181.348, 57.126, 3.816,  9.586
-181.349, 56.998, 3.828,  9.619
-181.350, 56.870, 3.841,  9.652
-181.351, 56.742, 3.854,  9.685
-181.351, 56.613, 3.867,  9.718
-181.352, 56.484, 3.880,  9.751
-181.353, 56.354, 3.893,  9.784
-181.353, 56.224, 3.906,  9.817
-181.354, 56.094, 3.919,  9.850
-181.355, 55.963, 3.932,  9.883
-181.356, 55.831, 3.944,  9.916
-181.356, 55.699, 3.957,  9.949
-181.357, 55.567, 3.970,  9.982
-181.358, 55.435, 3.983, 10.015
-181.358, 55.301, 3.996, 10.048
-181.359, 55.168, 4.010, 10.081
-181.360, 55.034, 4.023, 10.114
-181.360, 54.899, 4.036, 10.147
-181.361, 54.765, 4.049, 10.180
-181.362, 54.629, 4.063, 10.213
-181.362, 54.493, 4.076, 10.246
-181.363, 54.357, 4.090, 10.279
-181.363, 54.221, 4.103, 10.312
-181.364, 54.084, 4.117, 10.345
-181.365, 53.946, 4.130, 10.378
-181.365, 53.808, 4.144, 10.411
-181.366, 53.669, 4.158, 10.444
-181.366, 53.530, 4.171, 10.477
-181.367, 53.391, 4.185, 10.510
-181.367, 53.251, 4.199, 10.543
-181.368, 53.111, 4.213, 10.576
-181.368, 52.970, 4.227, 10.609
-181.369, 52.829, 4.241, 10.642
-181.369, 52.687, 4.255, 10.675
-181.370, 52.545, 4.268, 10.708
-181.370, 52.402, 4.282, 10.741
-181.371, 52.259, 4.297, 10.774
-181.371, 52.116, 4.311, 10.807
-181.372, 51.972, 4.326, 10.840
-181.372, 51.827, 4.340, 10.873
-181.373, 51.682, 4.355, 10.906
-181.373, 51.536, 4.369, 10.939
-181.373, 51.390, 4.383, 10.972
-181.374, 51.244, 4.398, 11.005
-181.374, 51.097, 4.412, 11.038
-181.375, 50.950, 4.427, 11.071
-181.375, 50.802, 4.442, 11.104
-181.375, 50.653, 4.456, 11.137
-181.376, 50.504, 4.471, 11.170
-181.376, 50.355, 4.486, 11.203
-181.376, 50.205, 4.501, 11.236
-181.377, 50.055, 4.516, 11.269
-181.377, 49.904, 4.531, 11.302
-181.378, 49.752, 4.545, 11.335
-181.378, 49.600, 4.561, 11.368
-181.378, 49.448, 4.576, 11.401
-181.378, 49.295, 4.591, 11.434
-181.379, 49.142, 4.606, 11.467
-181.379, 48.988, 4.621, 11.500
-181.379, 48.833, 4.637, 11.533
-181.380, 48.678, 4.652, 11.566
-181.380, 48.523, 4.668, 11.599
-181.380, 48.367, 4.683, 11.632
-181.380, 48.210, 4.699, 11.665
-181.381, 48.053, 4.714, 11.698
-181.381, 47.896, 4.730, 11.731
-181.381, 47.738, 4.746, 11.764
-181.381, 47.579, 4.761, 11.797
-181.382, 47.420, 4.777, 11.830
-181.382, 47.260, 4.793, 11.863
-181.382, 47.100, 4.809, 11.896
-181.382, 46.940, 4.825, 11.929
-181.382, 46.778, 4.841, 11.962
-181.383, 46.617, 4.857, 11.995
-181.383, 46.454, 4.873, 12.028
-181.383, 46.291, 4.889, 12.061
-181.383, 46.128, 4.905, 12.094
-181.383, 45.964, 4.922, 12.127
-181.384, 45.800, 4.938, 12.160
-181.384, 45.635, 4.955, 12.193
-181.384, 45.469, 4.971, 12.226
-181.384, 45.303, 4.988, 12.259
-181.384, 45.136, 5.004, 12.292
-181.384, 44.969, 5.021, 12.325
-181.384, 44.801, 5.038, 12.358
-181.385, 44.633, 5.054, 12.391
-181.385, 44.464, 5.071, 12.424
-181.385, 44.294, 5.087, 12.457
-181.385, 44.125, 5.103, 12.490
-181.385, 43.954, 5.114, 12.523
-181.385, 43.784, 5.112, 12.556
-181.385, 43.614, 5.101, 12.589
-181.385, 43.444, 5.096, 12.622
-181.385, 43.274, 5.104, 12.655
-181.385, 43.103, 5.125, 12.688
-181.386, 42.932, 5.155, 12.721
-181.386, 42.759, 5.189, 12.754
-181.386, 42.585, 5.224, 12.787
-181.386, 42.410, 5.257, 12.820
-181.386, 42.234, 5.285, 12.853
-181.386, 42.057, 5.310, 12.886
-181.386, 41.879, 5.330, 12.919
-181.386, 41.701, 5.349, 12.952
-181.386, 41.522, 5.367, 12.985
-181.386, 41.343, 5.384, 13.018
-181.386, 41.163, 5.400, 13.051
-181.386, 40.983, 5.417, 13.084
-181.386, 40.802, 5.435, 13.117
-181.386, 40.620, 5.453, 13.150
-181.386, 40.438, 5.471, 13.183
-181.386, 40.255, 5.489, 13.216
-181.386, 40.072, 5.507, 13.249
-181.386, 39.888, 5.526, 13.282
-181.386, 39.703, 5.544, 13.315
-181.386, 39.518, 5.563, 13.348
-181.386, 39.332, 5.582, 13.381
-181.386, 39.145, 5.601, 13.414
-181.386, 38.958, 5.620, 13.447
-181.386, 38.770, 5.639, 13.480
-181.386, 38.582, 5.658, 13.513
-181.386, 38.392, 5.677, 13.546
-181.386, 38.203, 5.696, 13.579
-181.386, 38.012, 5.715, 13.612
-181.386, 37.821, 5.734, 13.645
-181.386, 37.630, 5.753, 13.678
-181.386, 37.437, 5.772, 13.711
-181.386, 37.244, 5.792, 13.744
-181.386, 37.051, 5.811, 13.777
-181.386, 36.857, 5.831, 13.810
-181.386, 36.662, 5.850, 13.843
-181.386, 36.466, 5.870, 13.876
-181.385, 36.270, 5.889, 13.909
-181.385, 36.073, 5.909, 13.942
-181.385, 35.876, 5.929, 13.975
-181.385, 35.677, 5.949, 14.008
-181.385, 35.478, 5.969, 14.041
-181.385, 35.279, 5.989, 14.074
-181.385, 35.079, 6.009, 14.107
-181.385, 34.878, 6.029, 14.140
-181.385, 34.676, 6.049, 14.173
-181.385, 34.474, 6.070, 14.206
-181.384, 34.271, 6.090, 14.239
-181.384, 34.068, 6.111, 14.272
-181.384, 33.863, 6.131, 14.305
-181.384, 33.658, 6.152, 14.338
-181.384, 33.453, 6.172, 14.371
-181.384, 33.246, 6.193, 14.404
-181.384, 33.039, 6.213, 14.437
-181.384, 32.832, 6.234, 14.470
-181.383, 32.623, 6.255, 14.503
-181.383, 32.414, 6.276, 14.536
-181.383, 32.204, 6.297, 14.569
-181.383, 31.994, 6.318, 14.602
-181.383, 31.783, 6.339, 14.635
-181.383, 31.571, 6.360, 14.668
-181.382, 31.358, 6.382, 14.701
-181.382, 31.145, 6.403, 14.734
-181.382, 30.931, 6.425, 14.767
-181.382, 30.716, 6.447, 14.800
-181.382, 30.501, 6.468, 14.833
-181.382, 30.284, 6.490, 14.866
-181.381, 30.067, 6.511, 14.899
-181.381, 29.850, 6.533, 14.932
-181.381, 29.631, 6.555, 14.965
-181.381, 29.412, 6.577, 14.998
-181.381, 29.192, 6.599, 15.031
-181.380, 28.972, 6.621, 15.064
-181.380, 28.750, 6.644, 15.097
-181.380, 28.528, 6.666, 15.130
-181.380, 28.306, 6.688, 15.163
-181.379, 28.082, 6.710, 15.196
-181.379, 27.858, 6.733, 15.229
-181.379, 27.633, 6.755, 15.262
-181.379, 27.407, 6.778, 15.295
-181.378, 27.180, 6.800, 15.328
-181.378, 26.953, 6.822, 15.361
-181.378, 26.725, 6.845, 15.394
-181.378, 26.496, 6.867, 15.427
-181.377, 26.267, 6.890, 15.460
-181.377, 26.036, 6.913, 15.493
-181.377, 25.805, 6.936, 15.526
-181.376, 25.573, 6.959, 15.559
-181.376, 25.341, 6.983, 15.592
-181.376, 25.107, 7.006, 15.625
-181.376, 24.873, 7.029, 15.658
-181.375, 24.638, 7.053, 15.691
-181.375, 24.403, 7.076, 15.724
-181.375, 24.166, 7.100, 15.757
-181.374, 23.929, 7.123, 15.790
-181.374, 23.691, 7.147, 15.823
-181.374, 23.452, 7.171, 15.856
-181.373, 23.212, 7.195, 15.889
-181.373, 22.972, 7.219, 15.922
-181.373, 22.730, 7.243, 15.955
-181.372, 22.488, 7.267, 15.988
-181.372, 22.245, 7.291, 16.021
-181.372, 22.002, 7.315, 16.054
-181.371, 21.757, 7.340, 16.087
-181.371, 21.512, 7.365, 16.120
-181.371, 21.266, 7.389, 16.153
-181.370, 21.019, 7.414, 16.186
-181.370, 20.771, 7.439, 16.219
-181.369, 20.522, 7.463, 16.252
-181.369, 20.273, 7.488, 16.285
-181.369, 20.023, 7.513, 16.318
-181.368, 19.772, 7.538, 16.351
-181.368, 19.520, 7.563, 16.384
-181.367, 19.267, 7.588, 16.417
-181.367, 19.014, 7.613, 16.450
-181.367, 18.759, 7.638, 16.483
-181.366, 18.504, 7.664, 16.516
-181.366, 18.248, 7.689, 16.549
-181.365, 17.991, 7.715, 16.582
-181.365, 17.733, 7.740, 16.615
-181.364, 17.474, 7.766, 16.648
-181.364, 17.215, 7.792, 16.681
-181.363, 16.954, 7.818, 16.714
-181.363, 16.693, 7.844, 16.747
-181.363, 16.431, 7.870, 16.780
-181.362, 16.168, 7.896, 16.813
-181.362, 15.904, 7.923, 16.846
-181.361, 15.639, 7.949, 16.879
-181.361, 15.374, 7.975, 16.912
-181.360, 15.107, 8.002, 16.945
-181.360, 14.840, 8.029, 16.978
-181.359, 14.572, 8.056, 17.011
-181.359, 14.302, 8.082, 17.044
-181.358, 14.032, 8.109, 17.077
-181.358, 13.761, 8.136, 17.110
-181.357, 13.489, 8.163, 17.143
-181.356, 13.217, 8.191, 17.176
-181.356, 12.943, 8.218, 17.209
-181.355, 12.668, 8.246, 17.242
-181.355, 12.393, 8.273, 17.275
-181.354, 12.116, 8.301, 17.308
-181.354, 11.839, 8.329, 17.341
-181.353, 11.560, 8.356, 17.374
-181.352, 11.281, 8.384, 17.407
-181.352, 11.001, 8.412, 17.440
-181.351, 10.720, 8.440, 17.473
-181.351, 10.438, 8.468, 17.506
-181.350, 10.155, 8.497, 17.539
-181.349, 9.871, 8.525, 17.572
-181.349, 9.586, 8.554, 17.605
-181.348, 9.300, 8.582, 17.638
-181.348, 9.013, 8.611, 17.671
-181.347, 8.726, 8.639, 17.704
-181.346, 8.437, 8.668, 17.737
-181.346, 8.147, 8.697, 17.770
-181.345, 7.857, 8.726, 17.803
-181.344, 7.565, 8.756, 17.836
-181.344, 7.272, 8.785, 17.869
-181.343, 6.979, 8.814, 17.902
-181.342, 6.684, 8.844, 17.935
-181.341, 6.389, 8.873, 17.968
-181.341, 6.092, 8.902, 18.001
-181.340, 5.795, 8.932, 18.034
-181.339, 5.496, 8.962, 18.067
-181.338, 5.197, 8.992, 18.100
-181.338, 4.896, 9.022, 18.133
-181.337, 4.595, 9.052, 18.166
-181.336, 4.292, 9.082, 18.199
-181.335, 3.989, 9.113, 18.232
-181.335, 3.684, 9.143, 18.265
-181.334, 3.379, 9.174, 18.298
-181.333, 3.072, 9.204, 18.331
-181.332, 2.764, 9.235, 18.364
-181.332, 2.456, 9.266, 18.397
-181.331, 2.146, 9.297, 18.430
-181.330, 1.836, 9.328, 18.463
-181.329, 1.524, 9.359, 18.496
-181.328, 1.211, 9.390, 18.529
-181.327, 0.897, 9.422, 18.562
-181.327, 0.582, 9.453, 18.595
-181.326, 0.266, 9.485, 18.628
-181.325, -0.050, 9.517, 18.661
-181.324, -0.369, 9.548, 18.694
-181.323, -0.688, 9.580, 18.727
-181.322, -1.008, 9.612, 18.760
-181.321, -1.329, 9.644, 18.793
-181.320, -1.651, 9.677, 18.826
-181.319, -1.975, 9.709, 18.859
-181.318, -2.299, 9.741, 18.892
-181.318, -2.625, 9.773, 18.925
-181.317, -2.951, 9.806, 18.958
-181.316, -3.279, 9.839, 18.991
-181.315, -3.608, 9.872, 19.024
-181.314, -3.938, 9.905, 19.057
-181.313, -4.269, 9.938, 19.090
-181.312, -4.601, 9.971, 19.123
-181.311, -4.934, 10.004, 19.156
-181.310, -5.268, 10.038, 19.189
-181.309, -5.604, 10.071, 19.222
-181.308, -5.940, 10.105, 19.255
-181.307, -6.278, 10.139, 19.288
-181.306, -6.617, 10.173, 19.321
-181.304, -6.957, 10.207, 19.354
-181.303, -7.298, 10.241, 19.387
-181.302, -7.640, 10.275, 19.420
-181.301, -7.984, 10.309, 19.453
-181.300, -8.328, 10.344, 19.486
-181.299, -8.674, 10.378, 19.519
-181.298, -9.021, 10.413, 19.552
-181.297, -9.368, 10.448, 19.585
-181.296, -9.718, 10.483, 19.618
-181.295, -10.068, 10.518, 19.651
-181.293, -10.419, 10.554, 19.684
-181.292, -10.772, 10.589, 19.717
-181.291, -11.126, 10.624, 19.750
-181.290, -11.481, 10.659, 19.783
-181.289, -11.837, 10.695, 19.816
-181.287, -12.195, 10.731, 19.849
-181.286, -12.553, 10.766, 19.882
-181.285, -12.913, 10.802, 19.915
-181.284, -13.274, 10.838, 19.948
-181.282, -13.636, 10.874, 19.981
-181.281, -14.000, 10.911, 20.014
-181.280, -14.364, 10.947, 20.047
-181.279, -14.730, 10.984, 20.080
-181.277, -15.097, 11.021, 20.113
-181.276, -15.465, 11.058, 20.146
-181.275, -15.835, 11.095, 20.179
-181.273, -16.206, 11.132, 20.212
-181.272, -16.578, 11.169, 20.245
-181.271, -16.951, 11.206, 20.278
-181.269, -17.326, 11.244, 20.311
-181.268, -17.701, 11.281, 20.344
-181.266, -18.078, 11.319, 20.377
-181.265, -18.457, 11.357, 20.410
-181.264, -18.836, 11.395, 20.443
-181.262, -19.217, 11.434, 20.476
-181.261, -19.599, 11.472, 20.509
-181.259, -19.982, 11.510, 20.542
-181.258, -20.367, 11.549, 20.575
-181.256, -20.753, 11.587, 20.608
-181.255, -21.140, 11.626, 20.641
-181.253, -21.529, 11.665, 20.674
-181.252, -21.919, 11.705, 20.707
-181.250, -22.310, 11.744, 20.740
-181.249, -22.702, 11.783, 20.773
-181.247, -23.096, 11.823, 20.806
-181.246, -23.491, 11.862, 20.839
-181.244, -23.887, 11.902, 20.872
-181.243, -24.285, 11.941, 20.905
-181.241, -24.684, 11.981, 20.938
-181.239, -25.085, 12.022, 20.971
-181.238, -25.486, 12.062, 21.004
-181.236, -25.889, 12.103, 21.037
-181.234, -26.294, 12.144, 21.070
-181.233, -26.700, 12.184, 21.103
-181.231, -27.107, 12.225, 21.136
-181.229, -27.515, 12.266, 21.169
-181.228, -27.925, 12.307, 21.202
-181.226, -28.337, 12.349, 21.235
-181.224, -28.749, 12.390, 21.268
-181.222, -29.163, 12.431, 21.301
-181.221, -29.579, 12.473, 21.334
-181.219, -29.996, 12.515, 21.367
-181.217, -30.414, 12.557, 21.400
-181.215, -30.833, 12.599, 21.433
-181.213, -31.255, 12.641, 21.466
-181.212, -31.677, 12.684, 21.499
-181.210, -32.101, 12.726, 21.532
-181.208, -32.526, 12.769, 21.565
-181.206, -32.953, 12.811, 21.598
-181.204, -33.381, 12.854, 21.631
-181.202, -33.811, 12.897, 21.664
-181.200, -34.242, 12.940, 21.697
-181.198, -34.674, 12.984, 21.730
-181.196, -35.108, 13.028, 21.763
-181.194, -35.543, 13.071, 21.796
-181.192, -35.980, 13.115, 21.829
-181.190, -36.418, 13.159, 21.862
-181.188, -36.858, 13.203, 21.895
-181.186, -37.299, 13.247, 21.928
-181.184, -37.742, 13.292, 21.961
-181.182, -38.186, 13.336, 21.994
-181.180, -38.632, 13.381, 22.027
-181.178, -39.079, 13.426, 22.060
-181.176, -39.528, 13.470, 22.093
-181.174, -39.978, 13.515, 22.126
-181.172, -40.430, 13.561, 22.159
-181.169, -40.883, 13.606, 22.192
-181.167, -41.337, 13.652, 22.225
-181.165, -41.794, 13.698, 22.258
-181.163, -42.251, 13.744, 22.291
-181.161, -42.711, 13.790, 22.324
-181.158, -43.171, 13.836, 22.357
-181.156, -43.634, 13.882, 22.390
-181.154, -44.098, 13.929, 22.423
-181.151, -44.563, 13.975, 22.456
-181.149, -45.030, 14.022, 22.489
-181.147, -45.499, 14.069, 22.522
-181.144, -45.969, 14.116, 22.555
-181.142, -46.441, 14.163, 22.588
-181.140, -46.914, 14.211, 22.621
-181.137, -47.389, 14.258, 22.654
-181.135, -47.865, 14.306, 22.687
-181.132, -48.344, 14.354, 22.720
-181.130, -48.823, 14.402, 22.753
-181.127, -49.305, 14.451, 22.786
-181.125, -49.787, 14.499, 22.819
-181.122, -50.272, 14.547, 22.852
-181.120, -50.758, 14.596, 22.885
-181.117, -51.246, 14.644, 22.918
-181.115, -51.735, 14.694, 22.951
-181.112, -52.226, 14.743, 22.984
-181.109, -52.719, 14.792, 23.017
-181.107, -53.213, 14.842, 23.050
